条形码,登录号,读者条码,外借时间,应归还时间,主键码,虚拟库室,续借次数,处理时间,流通库室键码,签到键码,附件,备注
10732949,10732949,1.4141E+11,2015/6/19 21:21,2015/7/20 23:59,676118,8,0,,0,0,,
10431677,10431677,1.41404E+11,2015/6/8 21:38,2015/7/8 23:59,305192,8,0,,0,0,,
10359189,10359189,1.31403E+11,2015/6/16 10:37,2015/7/16 23:59,313474,8,0,,0,0,,
10889924,10889924,9.7E+11,2015/6/16 15:27,2015/7/16 23:59,677501,8,0,,0,0,,
10776269,10776269,1.31409E+11,2015/6/8 10:58,2015/8/10 23:59,628357,27,1,,0,0,,
11210443,11210443,1.21406E+11,2015/6/16 16:08,2015/7/16 23:59,368329,8,0,,0,0,,
10473631,10473631,9.7E+11,2015/6/16 16:47,2015/7/16 23:59,638312,8,0,,0,0,,
10859862,10859862,9.7E+11,2015/6/16 16:47,2015/7/16 23:59,620664,8,0,,0,0,,
11124157,11124157,1.31408E+11,2015/6/8 9:47,2015/7/8 23:59,436562,27,0,,0,0,,
10222620,10222620,1.41414E+11,2015/6/16 16:55,2015/9/17 23:59,269430,8,2,,0,0,,
10161163,10161163,1.21402E+11,2015/5/15 21:22,2015/6/15 23:59,237900,8,0,,0,0,,
11410058,11410058,1.41414E+11,2015/6/16 16:55,2015/9/17 23:59,347098,8,2,,0,0,,
10611282,10611282,1.41414E+11,2015/6/16 16:55,2015/9/17 23:59,289418,8,2,,0,0,,
10064566,10064566,1.31403E+11,2015/6/16 17:06,2015/7/16 23:59,99587,8,0,,0,0,,
10363535,10363535,9903092,2015/3/10 16:25,2015/4/9 23:59,314758,8,0,,0,0,,
11088590,11088590,1.31402E+11,2015/6/16 20:40,2015/7/16 23:59,634368,8,0,,0,0,,
10788796,10788796,1.31412E+11,2015/6/16 21:28,2015/7/16 23:59,674340,8,0,,0,0,,
10716198,10716198,1.41409E+11,2015/6/17 8:46,2015/7/17 23:59,626576,27,0,,0,0,,
10853994,10853994,1.41407E+11,2015/6/19 21:53,2015/7/20 23:59,626440,8,0,,0,0,,
11217338,11217338,1.21407E+11,2015/5/16 8:44,2015/7/15 23:59,643542,8,1,,0,0,,
10322997,10322997,1.31509E+11,2015/6/22 18:08,2015/7/22 23:59,297997,8,0,,0,0,,
10702363,10702363,1.41402E+11,2015/6/17 8:58,2015/7/17 23:59,618639,27,0,,0,0,,
10879044,10879044,1.3141E+11,2015/6/8 10:23,2015/7/8 23:59,628310,27,0,,0,0,,
10918486,10918486,1.3141E+11,2015/6/15 19:00,2015/8/7 23:59,622899,8,2,,0,0,,
11504392,11504392,1.21401E+11,2014/9/25 11:05,2014/10/27 23:59,435389,27,0,,0,0,,
11123328,11123328,1.21401E+11,2014/9/25 11:05,2014/10/27 23:59,436398,27,0,,0,0,,
10686621,10686621,1.34306E+11,2015/5/6 9:20,2015/6/5 23:59,636754,8,0,,0,0,,
10472430,10472430,1.34306E+11,2015/5/6 9:21,2015/6/5 23:59,637811,8,0,,0,0,,
10936603,10936603,1.40303E+11,2015/6/26 16:24,2015/7/27 23:59,657843,8,0,,0,0,,
11447083,11447083,1.31403E+11,2015/6/3 15:54,2015/7/3 23:59,357966,8,0,,0,0,,
10421884,10421884,1.40304E+11,2015/6/3 16:39,2015/9/2 23:59,301593,8,2,,0,0,,
10402282,10402282,1.21425E+11,2015/6/26 16:11,2015/7/27 23:59,288214,8,0,,0,0,,
10441329,10441329,1.40304E+11,2015/6/3 16:39,2015/9/2 23:59,312252,8,2,,0,0,,
10737730,10737730,1.3141E+11,2015/5/20 16:40,2015/6/22 23:59,675713,8,2,,0,0,,
10390491,10390491,1.41425E+11,2015/6/26 16:30,2015/7/27 23:59,326380,8,0,,0,0,,
11494486,11494486,1.41425E+11,2015/6/26 16:40,2015/7/27 23:59,418524,8,0,,0,0,,
10390487,10390487,1.41425E+11,2015/6/26 16:40,2015/7/27 23:59,326380,8,0,,0,0,,
10836719,10836719,9.7E+11,2015/6/26 17:06,2015/9/25 23:59,360536,8,2,,0,0,,
10738049,10738049,9958150,2015/5/29 9:13,2015/8/5 23:59,684067,8,2,,0,0,,
10438093,10438093,1.21401E+11,2015/5/24 17:17,2015/6/23 23:59,309765,7,0,,0,0,,
11200143,11200143,1.21425E+11,2015/6/26 19:37,2015/7/27 23:59,327567,8,0,,0,0,,
10085623,10085623,1.21425E+11,2015/6/26 19:38,2015/7/27 23:59,225919,8,0,,0,0,,
10159972,10159972,1.21404E+11,2015/6/26 21:18,2015/7/27 23:59,237664,8,0,,0,0,,
11489420,11489420,1.31509E+11,2015/5/27 17:05,2015/6/26 23:59,398963,8,0,,0,0,,
10424586,10424586,1.21425E+11,2015/6/26 19:39,2015/7/27 23:59,302831,8,0,,0,0,,
11205129,11205129,1.4141E+11,2015/6/3 18:17,2015/7/3 23:59,341437,8,0,,0,0,,
10619666,10619666,1.21425E+11,2015/6/26 19:40,2015/7/27 23:59,303607,8,0,,0,0,,
10710567,10710567,1.21407E+11,2015/4/27 10:50,2016/4/27 23:59,632903,27,0,,0,0,,
10894868,10894868,1.31509E+11,2015/5/27 17:05,2015/6/26 23:59,691911,8,0,,0,0,,
10647681,10647681,1.31509E+11,2015/5/27 17:05,2015/6/26 23:59,342013,8,0,,0,0,,
11125083,11125083,1.31415E+11,2015/6/3 19:07,2015/7/3 23:59,436617,8,0,,0,0,,
10806148,10806148,1.21404E+11,2015/6/26 21:18,2015/7/27 23:59,309177,8,0,,0,0,,
11200142,11200142,1.21406E+11,2015/6/4 10:46,2015/8/3 23:59,327567,8,1,,0,0,,
10222693,10222693,1.21406E+11,2015/6/3 21:55,2015/7/3 23:59,271625,8,0,,0,0,,
10085621,10085621,1.21406E+11,2015/6/3 21:55,2015/7/3 23:59,225919,8,0,,0,0,,
10894871,10894871,1.31509E+11,2015/5/27 17:05,2015/6/26 23:59,691911,8,0,,0,0,,
10650499,10650499,1.31415E+11,2015/5/27 17:13,2015/6/26 23:59,345316,8,0,,0,0,,
10463584,10463584,1.21406E+11,2015/6/29 10:12,2015/8/3 23:59,412274,8,1,,0,0,,
10222690,10222690,1.21406E+11,2015/6/3 22:00,2015/7/3 23:59,271625,8,0,,0,0,,
10463583,10463583,1.21406E+11,2015/6/3 22:00,2015/7/3 23:59,412274,8,0,,0,0,,
10970297,10970297,1.21419E+11,2015/5/13 16:33,2015/7/13 23:59,664719,8,1,,0,0,,
11127436,11127436,1.31415E+11,2015/5/27 17:13,2015/6/26 23:59,437327,8,0,,0,0,,
10794208,10794208,1.31415E+11,2015/5/27 17:34,2015/7/27 23:59,673805,8,1,,0,0,,
11068289,11068289,1.21419E+11,2015/5/27 18:42,2015/8/27 23:59,440559,8,2,,0,0,,
11225154,11225154,1.4141E+11,2015/4/27 11:30,2015/5/27 23:59,701388,27,0,,0,0,,
11494230,11494230,1.41404E+11,2015/5/13 20:20,2015/6/12 23:59,418368,8,0,,0,0,,
10684995,10684995,1.2141E+11,2015/3/15 17:00,2015/6/15 23:59,439788,8,2,,0,0,,
10975540,10975540,1.31404E+11,2015/5/27 20:20,2015/7/27 23:59,389225,8,1,,0,0,,
11050261,11050261,1.31404E+11,2015/5/27 20:20,2015/7/27 23:59,428078,8,1,,0,0,,
10910265,10910265,1.31414E+11,2015/5/29 16:25,2015/6/29 23:59,632147,27,0,,0,0,,
10690139,10690139,1.31414E+11,2015/5/29 16:25,2015/6/29 23:59,633716,27,0,,0,0,,
10764288,10764288,1.21407E+11,2015/5/29 17:05,2015/6/29 23:59,623676,27,0,,0,0,,
11112100,11112100,1.31425E+11,2015/5/29 17:06,2015/6/29 23:59,425273,27,0,,0,0,,
10684328,10684328,1.31425E+11,2015/5/29 17:06,2015/6/29 23:59,439653,27,0,,0,0,,
11221892,11221892,1.31415E+11,2015/4/10 18:29,2015/7/13 23:59,690193,8,2,,0,0,,
10755799,10755799,1.31419E+11,2015/5/29 17:50,2015/7/30 23:59,630406,27,1,,0,0,,
10912389,10912389,1.31419E+11,2015/5/29 17:50,2015/7/30 23:59,629769,27,1,,0,0,,
11498439,11498439,1.21401E+11,2015/5/29 17:53,2015/7/30 23:59,426907,27,1,,0,0,,
11504497,11504497,1.31415E+11,2015/4/10 18:29,2015/7/13 23:59,435448,8,2,,0,0,,
10910471,10910471,1.41409E+11,2015/5/18 16:14,2015/6/17 23:59,632687,27,0,,0,0,,
11499690,11499690,1.3141E+11,2015/4/27 17:39,2015/6/29 23:59,427733,27,1,,0,0,,
10692548,10692548,1.21417E+11,2015/4/27 17:40,2015/6/29 23:59,621639,27,1,,0,0,,
10652417,10652417,1.21408E+11,2015/6/10 18:41,2015/7/10 23:59,345651,8,0,,0,0,,
10958511,10958511,1.40304E+11,2015/4/28 10:52,2015/6/29 23:59,656173,8,1,,0,0,,
11221216,11221216,1.30313E+11,2015/6/9 10:35,2015/7/9 23:59,654198,7,0,,0,0,,
11119248,11119248,9.7E+11,2015/6/17 10:53,2015/7/17 23:59,434699,27,0,,0,0,,
10705884,10705884,1.31414E+11,2015/6/17 11:00,2015/7/17 23:59,628100,27,0,,0,0,,
11219149,11219149,1.30313E+11,2015/6/9 10:35,2015/7/9 23:59,645626,7,0,,0,0,,
10131559,10131559,1.30313E+11,2015/6/9 10:36,2015/7/9 23:59,233032,7,0,,0,0,,
10692123,10692123,1.31414E+11,2015/6/17 11:01,2015/7/17 23:59,633535,27,0,,0,0,,
2162542,N049726,1.21414E+11,2015/6/9 10:55,2015/7/9 23:59,193654,7,0,,0,0,,
11108215,11108215,1.31416E+11,2015/5/31 11:37,2015/6/30 23:59,405341,8,0,,0,0,,
10946184,10946184,1.21408E+11,2015/6/10 18:41,2015/7/10 23:59,672648,8,0,,0,0,,
10759756,10759756,9.7E+11,2015/6/10 20:21,2015/7/10 23:59,626414,8,0,,0,0,,
574627,574627,1.21419E+11,2015/6/9 14:35,2015/7/9 23:59,300538,7,0,,0,0,,
2014278,N074819,1.41419E+11,2015/6/9 14:57,2015/7/9 23:59,197059,7,0,,0,0,,
10312596,10312596,1.41419E+11,2015/6/9 14:57,2015/7/9 23:59,290052,7,0,,0,0,,
11501816,11501816,9.7E+11,2015/5/16 15:40,2015/6/15 23:59,433390,8,0,,0,0,,
11075558,11075558,1.21408E+11,2015/6/10 9:31,2015/7/10 23:59,635918,8,0,,0,0,,
11504391,11504391,9.7E+11,2015/5/16 15:57,2015/6/15 23:59,435389,8,0,,0,0,,
10921964,10921964,1.31401E+11,2015/6/17 11:09,2015/7/17 23:59,629327,27,0,,0,0,,
11064372,11064372,1.21402E+11,2015/5/8 19:52,2015/7/9 23:59,439446,27,1,,0,0,,
10656902,10656902,1.21408E+11,2015/6/10 9:31,2015/7/10 23:59,352500,8,0,,0,0,,
11065379,11065379,1.41406E+11,2015/6/17 11:19,2015/7/17 23:59,438307,27,0,,0,0,,
11063860,11063860,1.31406E+11,2015/6/17 11:31,2015/8/17 23:59,439476,27,1,,0,0,,
10910753,10910753,1.40302E+11,2015/5/16 17:17,2015/8/17 23:59,622171,8,2,,0,0,,
11098982,11098982,9.7E+11,2015/5/16 17:21,2015/7/16 23:59,635030,8,1,,0,0,,
10321748,10321748,1.21406E+11,2015/6/10 14:49,2015/7/10 23:59,297460,8,0,,0,0,,
10680104,10680104,1.31425E+11,2015/6/17 11:41,2015/8/17 23:59,420149,27,1,,0,0,,
10927505,10927505,9.7E+11,2015/6/13 10:12,2015/7/13 23:59,621398,8,0,,0,0,,
10885110,10885110,1.21406E+11,2015/6/10 11:12,2015/7/10 23:59,415885,8,0,,0,0,,
10914639,10914639,1.31401E+11,2015/6/17 14:45,2015/7/17 23:59,626902,27,0,,0,0,,
10637879,10637879,1.2141E+11,2015/6/13 15:52,2015/7/13 23:59,325184,8,0,,0,0,,
10707378,10707378,1.31401E+11,2015/6/17 14:46,2015/7/17 23:59,626856,27,0,,0,0,,
11062284,11062284,1.21407E+11,2015/6/17 15:33,2015/7/17 23:59,438745,27,0,,0,0,,
10334484,10334484,1.31406E+11,2015/6/10 21:58,2015/7/10 23:59,301287,8,0,,0,0,,
10311011,10311011,1.31406E+11,2015/6/10 21:58,2015/7/10 23:59,289813,8,0,,0,0,,
11089811,11089811,1.21406E+11,2015/6/10 22:08,2015/7/10 23:59,636574,8,0,,0,0,,
11219548,11219548,1.2141E+11,2015/6/13 15:52,2015/7/13 23:59,646246,8,0,,0,0,,
11228989,11228989,1.31401E+11,2015/6/17 14:53,2015/7/17 23:59,702744,27,0,,0,0,,
10332274,10332274,9903562,2014/2/27 11:03,2018/1/12 23:59,300805,8,2,,0,0,,
2169304,N059896,1.21419E+11,2015/5/9 10:20,2015/8/10 23:59,171738,8,2,,0,0,,
10622636,10622636,1.4141E+11,2015/5/9 10:23,2015/7/9 23:59,306290,8,1,,0,0,,
10685389,10685389,1.31414E+11,2015/6/15 11:12,2015/7/15 23:59,439867,8,0,,0,0,,
10767663,10767663,1.31401E+11,2015/6/17 14:53,2015/7/17 23:59,630897,27,0,,0,0,,
10856803,10856803,1.31401E+11,2015/6/17 14:54,2015/7/17 23:59,626565,27,0,,0,0,,
10847629,10847629,1.31401E+11,2015/6/17 14:54,2015/7/17 23:59,626867,27,0,,0,0,,
11117645,11117645,1.31406E+11,2015/6/17 15:19,2015/7/17 23:59,430430,27,0,,0,0,,
11228984,11228984,1.31406E+11,2015/6/17 15:20,2015/7/17 23:59,702784,27,0,,0,0,,
10480992,10480992,1.31417E+11,2015/4/28 17:07,2015/7/29 23:59,638615,8,2,,0,0,,
10716181,10716181,1.41426E+11,2015/6/17 15:24,2015/7/17 23:59,620156,27,0,,0,0,,
11229041,11229041,9.6E+11,2015/6/17 15:36,2015/7/17 23:59,702761,27,0,,0,0,,
10856545,10856545,1.31406E+11,2015/6/17 15:47,2015/7/17 23:59,624536,27,0,,0,0,,
10862100,10862100,1.41408E+11,2015/6/17 16:02,2015/7/17 23:59,621526,27,0,,0,0,,
10760723,10760723,1.3141E+11,2015/6/17 16:07,2015/7/17 23:59,621233,27,0,,0,0,,
10707082,10707082,9901010,2015/6/17 16:13,2015/7/17 23:59,633524,27,0,,0,0,,
11073226,11073226,9901010,2015/6/17 16:13,2015/7/17 23:59,441677,27,0,,0,0,,
10870169,10870169,1.31404E+11,2015/6/17 16:24,2015/7/17 23:59,633710,27,0,,0,0,,
10759533,10759533,1.21404E+11,2015/6/17 16:24,2015/7/17 23:59,632439,27,0,,0,0,,
11454897,11454897,1.21425E+11,2015/4/28 20:46,2015/5/28 23:59,359802,8,0,,0,0,,
10752894,10752894,1.21404E+11,2015/6/17 16:24,2015/7/17 23:59,627880,27,0,,0,0,,
10308128,10308128,1.21425E+11,2015/4/28 20:46,2015/5/28 23:59,286398,8,0,,0,0,,
11059483,11059483,1.41406E+11,2015/6/17 16:25,2015/7/17 23:59,439357,27,0,,0,0,,
10761732,10761732,1.41406E+11,2015/6/17 16:27,2015/7/17 23:59,632078,27,0,,0,0,,
10931076,10931076,1.41416E+11,2015/6/17 16:29,2015/7/17 23:59,631329,27,0,,0,0,,
10750952,10750952,9.7E+11,2015/6/17 16:33,2015/8/17 23:59,629425,27,1,,0,0,,
10692409,10692409,9.7E+11,2015/6/17 16:33,2015/8/17 23:59,630810,27,1,,0,0,,
11493678,11493678,1.41403E+11,2015/6/17 16:34,2015/7/17 23:59,418358,27,0,,0,0,,
11053655,11053655,1.31407E+11,2015/6/17 16:36,2015/7/17 23:59,429779,27,0,,0,0,,
10926140,10926140,9901587,2015/6/17 16:38,2015/7/17 23:59,620703,27,0,,0,0,,
11066810,11066810,1.31406E+11,2015/6/17 16:44,2015/7/17 23:59,438653,27,0,,0,0,,
10855848,10855848,1.21416E+11,2015/6/17 16:45,2015/7/17 23:59,621684,27,0,,0,0,,
10931971,10931971,1.31416E+11,2015/6/17 16:47,2015/8/17 23:59,627189,27,1,,0,0,,
10914048,10914048,1.41406E+11,2015/6/17 16:50,2015/7/17 23:59,630049,27,0,,0,0,,
10759256,10759256,1.41406E+11,2015/6/17 16:50,2015/7/17 23:59,632705,27,0,,0,0,,
10878349,10878349,1.41408E+11,2015/6/17 17:00,2015/7/17 23:59,630058,27,0,,0,0,,
10921930,10921930,1.41411E+11,2015/6/17 17:12,2015/7/17 23:59,629389,27,0,,0,0,,
10844718,10844718,1.41411E+11,2015/6/17 17:12,2015/7/17 23:59,632240,27,0,,0,0,,
10298767,10298767,1.41404E+11,2015/5/9 11:39,2015/6/8 23:59,278618,8,0,,0,0,,
10681880,10681880,9.7E+11,2015/6/17 17:29,2015/7/17 23:59,422378,27,0,,0,0,,
10929910,10929910,9.7E+11,2015/6/17 17:29,2015/7/17 23:59,623479,27,0,,0,0,,
11122038,11122038,1.31425E+11,2015/6/15 11:31,2015/7/16 23:59,436102,8,1,,0,0,,
11073250,11073250,1.41403E+11,2015/5/17 14:52,2015/6/16 23:59,441683,27,0,,0,0,,
10855976,10855976,1.40213E+11,2015/6/17 17:31,2015/7/17 23:59,632416,27,0,,0,0,,
10713965,10713965,1.21401E+11,2015/5/17 15:18,2015/6/16 23:59,621400,27,0,,0,0,,
11221998,11221998,1.30301E+11,2015/5/9 15:14,2015/8/7 23:59,690238,8,2,,0,0,,
10928410,10928410,1.40213E+11,2015/6/17 17:31,2015/7/17 23:59,632707,27,0,,0,0,,
11488678,11488678,9902840,2014/6/6 15:26,2014/10/8 23:59,398393,7,0,,0,0,,
11028668,11028668,1.31415E+11,2015/5/19 18:18,2015/6/18 23:59,356299,8,0,,0,0,,
11028185,11028185,1.31415E+11,2015/5/19 18:18,2015/6/18 23:59,356275,8,0,,0,0,,
10160336,10160336,1.2141E+11,2015/5/6 15:47,2015/6/5 23:59,237758,8,0,,0,0,,
11204729,11204729,9903783,2014/5/28 17:42,2016/6/11,341372,8,2,,0,0,,
11001823,11001823,9903783,2014/5/28 17:42,2016/6/11,333381,8,2,,0,0,,
10403509,10403509,9903783,2014/5/28 17:43,2016/6/11,288488,8,2,,0,0,,
11208815,11208815,1.41413E+11,2015/5/6 16:12,2015/7/6 23:59,343040,8,1,,0,0,,
10733566,10733566,1.41413E+11,2015/5/6 16:12,2015/7/6 23:59,678157,8,1,,0,0,,
10985660,10985660,1.41413E+11,2015/5/6 16:12,2015/7/6 23:59,692976,8,1,,0,0,,
11098960,11098960,1.31425E+11,2015/5/27 9:28,2015/6/26 23:59,635353,8,0,,0,0,,
11496015,11496015,1.31404E+11,2015/5/19 21:08,2015/7/20 23:59,420483,8,1,,0,0,,
10308208,10308208,9.7E+11,2015/5/6 17:10,2015/6/5 23:59,286416,8,0,,0,0,,
10311807,10311807,9.7E+11,2015/5/6 17:10,2015/6/5 23:59,289906,8,0,,0,0,,
10879536,10879536,9.7E+11,2015/5/6 17:10,2015/6/5 23:59,663659,8,0,,0,0,,
11086119,11086119,1.41407E+11,2015/5/27 11:39,2015/7/6 23:59,633944,8,1,,0,0,,
10685889,10685889,1.31509E+11,2015/5/20 11:27,2015/6/19 23:59,439967,8,0,,0,0,,
10195406,10195406,1.31509E+11,2015/5/20 11:27,2015/6/19 23:59,251810,8,0,,0,0,,
11102910,11102910,1.21409E+11,2015/5/6 18:25,2015/8/6 23:59,389242,8,2,,0,0,,
10794570,10794570,1.41408E+11,2015/5/6 18:33,2015/6/5 23:59,684336,8,0,,0,0,,
10667638,10667638,1.41509E+11,2015/6/9 15:33,2015/8/26 23:59,365126,8,2,,0,0,,
10932338,10932338,1.21409E+11,2015/5/6 20:41,2015/6/5 23:59,646755,8,0,,0,0,,
10726179,10726179,1.21416E+11,2015/6/8 17:58,2015/7/8 23:59,663037,8,0,,0,0,,
10726191,10726191,1.21416E+11,2015/6/8 17:58,2015/7/8 23:59,663035,8,0,,0,0,,
10726184,10726184,1.21416E+11,2015/6/8 17:58,2015/7/8 23:59,663036,8,0,,0,0,,
10940619,10940619,1.21404E+11,2015/6/8 18:00,2015/7/8 23:59,683807,8,0,,0,0,,
10937886,10937886,9.6E+11,2015/6/12 9:51,2015/7/13 23:59,671586,8,0,,0,0,,
10954758,10954758,1.31415E+11,2015/6/12 10:13,2015/7/13 23:59,639414,8,0,,0,0,,
11085794,11085794,1.41402E+11,2015/6/24 10:59,2015/7/24 23:59,634317,8,0,,0,0,,
11504642,11504642,1.21402E+11,2015/6/16 21:11,2015/7/16 23:59,435592,8,0,,0,0,,
10737254,10737254,1.21406E+11,2015/6/12 10:33,2015/7/13 23:59,684096,8,0,,0,0,,
10884418,10884418,1.41408E+11,2015/6/12 11:16,2015/7/13 23:59,676226,8,0,,0,0,,
10708106,10708106,9902000,2014/5/25 11:02,2015/7/1 23:59,618451,8,0,,0,0,,
10706949,10706949,9.7E+11,2015/6/12 10:42,2015/7/13 23:59,628450,8,0,,0,0,,
10631642,10631642,1.41407E+11,2015/3/21 17:11,2015/4/20 23:59,319273,8,0,,0,0,,
10928934,10928934,9.7E+11,2015/6/12 10:42,2015/7/13 23:59,628562,8,0,,0,0,,
2059250,N152097,1.41407E+11,2015/6/9 18:09,2015/7/9 23:59,190911,8,0,,0,0,,
11476306,11476306,1.41403E+11,2015/6/9 18:22,2015/7/9 23:59,388417,8,0,,0,0,,
10459369,10459369,1.41415E+11,2015/6/12 10:56,2015/7/13 23:59,410316,8,0,,0,0,,
10133231,10133231,1.21413E+11,2015/6/12 11:01,2015/9/14 23:59,233313,8,2,,0,0,,
11503898,11503898,1.41412E+11,2015/6/8 18:37,2015/7/8 23:59,435271,8,0,,0,0,,
10890923,10890923,1.41412E+11,2015/6/8 18:37,2015/7/8 23:59,677442,8,0,,0,0,,
10743736,10743736,1.21402E+11,2015/6/16 21:11,2015/7/16 23:59,690871,8,0,,0,0,,
10885922,10885922,9.7E+11,2015/6/12 14:41,2015/7/13 23:59,671279,8,0,,0,0,,
10133772,10133772,1.41402E+11,2015/6/24 10:59,2015/7/24 23:59,233439,8,0,,0,0,,
10478505,10478505,1.41402E+11,2015/6/24 11:00,2015/7/24 23:59,637777,8,0,,0,0,,
10933019,10933019,9.7E+11,2015/6/8 19:23,2015/7/8 23:59,646923,8,0,,0,0,,
10939902,10939902,1.41406E+11,2015/6/16 21:14,2015/7/16 23:59,674293,8,0,,0,0,,
10784035,10784035,1.31416E+11,2015/6/24 17:50,2015/7/24 23:59,661580,8,0,,0,0,,
10849677,10849677,1.41406E+11,2015/6/12 11:02,2015/7/13 23:59,630286,8,0,,0,0,,
10685407,10685407,1.31402E+11,2015/6/24 11:06,2015/7/24 23:59,439871,8,0,,0,0,,
10679746,10679746,1.11416E+11,2015/6/24 11:12,2015/7/24 23:59,420025,8,0,,0,0,,
10977685,10977685,1.41406E+11,2015/6/12 11:02,2015/7/13 23:59,685466,8,0,,0,0,,
10952170,10952170,1.3143E+11,2015/6/24 11:16,2015/7/24 23:59,638860,8,0,,0,0,,
10978266,10978266,1.3143E+11,2015/6/24 11:16,2015/7/24 23:59,685860,8,0,,0,0,,
10471917,10471917,1.31406E+11,2015/6/24 11:18,2015/7/24 23:59,638357,8,0,,0,0,,
10932426,10932426,1.41406E+11,2015/6/12 11:02,2015/7/13 23:59,646788,8,0,,0,0,,
10823664,10823664,1.41406E+11,2015/6/24 16:36,2015/7/24 23:59,328081,8,0,,0,0,,
10977510,10977510,1.31416E+11,2015/6/8 19:40,2015/7/8 23:59,685492,8,0,,0,0,,
10332767,10332767,1.41406E+11,2015/6/12 11:03,2015/7/13 23:59,300717,8,0,,0,0,,
10799120,10799120,1.21425E+11,2015/6/24 11:18,2015/7/24 23:59,692932,8,0,,0,0,,
10823663,10823663,1.41416E+11,2015/6/8 20:02,2015/7/8 23:59,328081,8,0,,0,0,,
10958031,10958031,1.41416E+11,2015/6/8 20:03,2015/7/8 23:59,643820,8,0,,0,0,,
10394581,10394581,1.21425E+11,2015/6/24 11:19,2015/7/24 23:59,329765,8,0,,0,0,,
11400075,11400075,1.31406E+11,2015/6/24 11:19,2015/7/24 23:59,332238,8,0,,0,0,,
11427700,11427700,1.21408E+11,2015/6/8 20:09,2015/7/8 23:59,351357,8,0,,0,0,,
10688749,10688749,1.21408E+11,2015/6/8 20:09,2015/7/8 23:59,639033,8,0,,0,0,,
10912140,10912140,1.41426E+11,2015/6/8 20:15,2015/7/8 23:59,626669,8,0,,0,0,,
10252240,10252240,1.41415E+11,2015/6/8 20:51,2015/7/8 23:59,282878,8,0,,0,0,,
10697642,10697642,1.31409E+11,2015/6/8 21:14,2015/7/8 23:59,629649,8,0,,0,0,,
11504404,11504404,1.21404E+11,2015/6/8 21:21,2015/7/8 23:59,435393,8,0,,0,0,,
10965090,10965090,1.21412E+11,2015/6/8 21:21,2015/7/8 23:59,635326,8,0,,0,0,,
10752127,10752127,1.41416E+11,2015/6/27 15:28,2015/8/12 23:59,623785,8,1,,0,0,,
10735666,10735666,1.31406E+11,2015/6/16 21:20,2015/7/16 23:59,675950,8,0,,0,0,,
11088539,11088539,9.6E+11,2014/7/1 20:41,2014/10/8 23:59,634378,8,0,,0,0,,
10732502,10732502,1.41426E+11,2015/6/9 8:42,2015/7/9 23:59,676784,8,0,,0,0,,
11216184,11216184,1.41416E+11,2015/6/9 8:26,2015/7/9 23:59,374237,8,0,,0,0,,
11481200,11481200,9905188,2015/6/24 11:29,2015/7/24 23:59,391611,8,0,,0,0,,
11076503,11076503,1.41408E+11,2015/6/12 11:16,2015/7/13 23:59,598428,8,0,,0,0,,
11209478,11209478,1.21404E+11,2015/6/9 10:02,2015/7/9 23:59,356750,8,0,,0,0,,
10453327,10453327,1.41408E+11,2015/6/12 11:16,2015/7/13 23:59,378288,8,0,,0,0,,
11221529,11221529,1.31408E+11,2015/6/9 9:49,2015/7/9 23:59,690067,8,0,,0,0,,
10744068,10744068,9905188,2015/6/24 11:30,2015/7/24 23:59,690975,8,0,,0,0,,
10891413,10891413,1.21412E+11,2015/6/9 10:21,2015/7/9 23:59,669082,8,0,,0,0,,
10688752,10688752,1.31425E+11,2015/6/9 10:50,2015/7/9 23:59,639037,8,0,,0,0,,
10735665,10735665,1.41406E+11,2015/6/16 21:34,2015/7/16 23:59,675950,8,0,,0,0,,
10939151,10939151,1.41406E+11,2015/6/16 21:34,2015/7/16 23:59,676423,8,0,,0,0,,
11229612,11229612,1.31509E+11,2015/6/24 11:38,2015/7/24 23:59,702939,8,0,,0,0,,
10464691,10464691,9.7E+11,2015/6/24 15:36,2015/7/24 23:59,412815,8,0,,0,0,,
10921189,10921189,9.7E+11,2015/6/12 14:41,2015/7/13 23:59,622515,8,0,,0,0,,
10403080,10403080,1.41404E+11,2015/6/9 11:03,2015/7/9 23:59,288553,8,0,,0,0,,
10789346,10789346,9.7E+11,2015/6/24 15:37,2015/7/24 23:59,670279,8,0,,0,0,,
10686851,10686851,1.41406E+11,2015/6/24 16:36,2015/7/24 23:59,636759,8,0,,0,0,,
10459721,10459721,1.41509E+11,2015/6/9 11:09,2015/7/9 23:59,410438,8,0,,0,0,,
11442957,11442957,1.41406E+11,2015/6/24 16:38,2015/7/24 23:59,356896,8,0,,0,0,,
11047374,11047374,1.31426E+11,2015/6/24 16:52,2015/7/24 23:59,409980,8,0,,0,0,,
11475519,11475519,1.31406E+11,2015/6/24 17:41,2015/7/24 23:59,387586,8,0,,0,0,,
11221441,11221441,1.31407E+11,2015/6/9 11:19,2015/7/9 23:59,661211,8,0,,0,0,,
10823668,10823668,1.41413E+11,2015/6/9 11:31,2015/7/9 23:59,328081,8,0,,0,0,,
10471923,10471923,1.41413E+11,2015/6/9 11:32,2015/7/9 23:59,638357,8,0,,0,0,,
10295513,10295513,1.41416E+11,2015/6/9 11:35,2015/7/9 23:59,276913,8,0,,0,0,,
10669085,10669085,1.2141E+11,2015/6/9 11:39,2015/9/10 23:59,364712,8,2,,0,0,,
